Target Word,Joined,Label
face,Dew dripped from the face of the leaf . He looked out at a roomful of faces .,7.664183e-06
close,The owners decided to move and to close the factory . My business closes every night at 8 P.M.,0.8188157
rotation,The medical resident finished a two-week rotation in pediatrics and began one in orthopaedics . Crop rotation makes a balanced demand on the fertility of the soil .,0.8909018
swing,The party went with a swing . He took a wild swing at my head .,1.6301536e-05
slip,"He 's a mere slip of a lad . She could n't hurt a fly , young slip of a girl that she is .",0.8909018
action,A rifle action . Gawkers always try to get as close to the action as possible .,0.00024106019
production,The production of white blood cells . They hope to increase spaghetti production next year .,0.39090183
side,He had a pain in his side . The Confederate side was prepared to attack .,0.00036762597
translate,The renowned director could translate experience to film with ease . Braque translated collage into oil .,0.8909005
advance,To advance the ripening of fruit . To advance one 's interests .,0.8909018
know,Does your husband know how to cook ? She knows how to knit .,0.8909018
center,Shopping center . The center fumbled the handoff .,0.00015332924
use,Use your common sense . I ca n't use this tool .,0.012095995
make,What make of car is that ? What make of car do you drive ?,0.8909018
eye,That dress caught her eye . He tried to catch her eye .,0.7001685
rub,Rub my hands . I rubbed the cloth over the glass .,0.89090145
procession,A procession of mourners . Processions were forbidden .,0.8909018
furniture,They had too much furniture for the small apartment . A chair is furniture . Sofas are also furniture .,0.810702
ball,The children were playing ball in the garden . He played with his rubber ball in the bathtub .,0.39090192
news,Is there any news about the storm ? That 's news to me .,0.8909018
keep,Keep open the possibility of a merger . Keep my job for me while I give birth .,0.8909018
trial,Candidates must compete in a trial of skill . The trials for the semifinals began yesterday .,5.8464666e-05
mouth,"Open your mouth and say ' aah ' , directed the doctor . He stuffed his mouth with candy .",0.86141485
tame,Tame the soil . The author finally tamed some of his potentially offensive statements .,3.9735933e-05
come,Come out of the closet ! He comes from humble origins .,0.012785908
cycle,"The "" Ring of the Nibelung "" is a cycle of four operas by Richard Wagner , the famous nineteenth-century German composer . A year constitutes a cycle of the seasons .",0.39093754
stay,"Stay alone . After graduation , she stayed on in Cambridge as a student adviser .",0.00039211434
face,I wish I had seen the look on his face when he got the news . He looked out at a roomful of faces .,0.39090183
use,Use the plastic bags to store the food . We can use this mathematical formula to solve the problem .,0.8909018
see,I 'll probably see you at the meeting . The 1960 's saw the rebellion of the younger generation against established traditions .,0.39090183
accept,People did not accept atonal music at that time . We accept the idea of universal health care .,0.8909018
rap,You ca n't act irresponsibly and then expect me to take the rap . It was a bum rap .,0.8909018
use,Use the plastic bags to store the food . Use this knife to slice the bread .,0.8909018
post,To post someone for cowardice . Post a warning .,0.8909006
treat,Treat an oil spill . You treated me like a fool .,0.008678664
trial,A trial of progesterone failed to relieve the pain . Candidates must compete in a trial of skill .,0.39090186
take,Tomorrow the doctor will take the cast off her arm . He took off his shoes .,0.8909013
miasma,A miasma of cigar smoke . The miasma of the marshes .,0.8909018
back,Which horse are you backing in this race ? Back this enterprise .,0.8909018
cover,Cover your head ! The period covered the turn of the century .,0.0004217009
courage,It takes a lot of courage to be successful in business . A great part of courage is the courage of having done the thing before .,0.8909018
give,I give you two minutes to respond . She gave him First Aid .,0.005230519
raise,We raise hogs here . Raise the price of bread .,0.0028321412
feel,She has a feel for music . He has a feel for animals .,0.8909018
shed,I did n't shed many tears when he left me . Our dog sheds every Spring .,7.999133e-06
make,Make an estimate . What do you make of his remarks ?,0.8909018
coverage,Do n't go to lunch if we do n't have enough coverage for the help-desk phones . The enemy fire is increasing – can we get some immediate coverage from those bunkers ?,0.8909018
light,It brought the scandal to light . Put that light out !,0.0005077853
term,The term allowed to a debtor to discharge his debt . He was sentenced to a term of six years in prison .,0.8909018
appear,He had to appear in court last month . A ship appeared .,0.000477581
air,The flock of birds took to the air . There was a tension in the air which made me suspect an approaching storm .,0.8909018
company,He started the company in his garage . He only invests in large well-established companies .,0.8909018
order,Order a work stoppage . Order me some flowers .,0.8909018
tell,He could tell that she was unhappy . Ellen told Helen about the situation .,0.020908529
sex,( The believers ... those ... ) who abstain from sex . All you ever think about is sex .,0.8909018
feeling,The house gave me a feeling of dread . He had terrible feelings of guilt .,0.71685785
time,He waited a long time . He had a time holding back the tears .,6.5704503e-06
drop,Drop a hint . The light dropped from the ceiling .,0.00046552278
turn,Turn your palm this way . The company turned a good profit after a year .,0.00080338446
come,Melons come from a vine . Understanding comes from experience .,0.8909018
tear,Ryan wiped the tear from the paper he was crying on . His story brought tears to her eyes .,0.7287193
play,They gave full play to the artist 's talent . The coach drew up the plays for her team .,6.7326204e-07
life,"Having experienced both , the vampire decided that he preferred (un)death to life . He appointed himself emperor for life .",7.0965657e-06
day,My day began early this morning . She called it a day and went to bed .,0.8909018
construction,He had worked in construction all his life . I concluded from his awkward constructions that he was a foreigner .,0.39090994
roll,Roll your hair around your finger . Bill rolled the ball down the hill .,0.0001740845
operation,The power of its engine determines its operation . A multinational operation .,0.00048578237
catch,We have a big barrel to catch the rainwater . Catch a show on Broadway .,0.00022437779
get,Let 's get down to work now . She did n't get the joke .,0.00040183394
