Target Word,Joined,Label
get,What do you get when you add up these numbers ? Let 's get down to work now .,2.9968976e-07
start,I start at eight in the morning . The rain started at 9:00 .,0.0001990023
stretch,I always stretch my muscles before exercising . Stretch your legs !,0.9999982
presence,He sensed the presence of danger . He tested for the presence of radon .,5.5937802e-05
pass,The plane turned to make a second pass . The media representatives had special passes .,6.741516e-05
carry,These bonds carry warrants . All major networks carried the press conference .,1.1317695e-05
cut,Cut the engine . She cut all of her major titles again .,0.022247046
keep,I keep a small stock of painkillers for emergencies . There 's little to earn and many to keep .,1.1030987e-05
call,Call a football game . Bluejays called to one another .,1.10775345e-05
make,She 'll make a fine president . He will make a splendid father !,1.0
end,He came to a bad end . The end of the pier .,3.761968e-06
doctrine,The incarnation is a basic doctrine of classical Christianity . The four noble truths summarise the main doctrines of Buddhism .,0.9999999
work,Work the metal . The salesman works the Midwest .,1.0030445e-05
hit,The thermometer hit 100 degrees . I hit the jackpot .,0.99999875
wash,"The car is so dirty , we need to wash it . Can you wash away the spots on the windows ?",1.0
see,Can you see the bird in that tree ? He is blind -- he can not see .,0.99999946
business,A small mom-and-pop business . A racially integrated business concern .,0.9999996
one,"He is the best one . Driver , noun : one who drives .",0.99999493
receptiveness,"This receptiveness is the key feature in oestral behavior , enabling natural mating to occur . He was testing the government 's receptiveness to reform .",1.0
whet,Whet my appetite . To whet one 's appetite or one 's courage .,1.0
bear,Bear a resemblance . The unidentified plant bore gorgeous flowers .,0.00024662327
draw,"Draw pulp from the fruit . They saw that the night was quickly drawing in , so they pitched their tent .",0.011966618
find,I find him to be obnoxious . I found the movie rather entertaining .,0.9999987
come,He 's come a long way . The shoes came untied .,0.00034196008
work,This dough does not work easily . The soft metal works well .,0.9997834
connection,There was a connection between eating that pickle and having that nightmare . My headache has no connection with me going out last night .,0.037711736
stuff,The trunk was full of stuff . Wheat is the stuff they use to make bread .,3.2355594e-05
face,An angry face . He looked out at a roomful of faces .,5.2913256e-06
carry,I will carry the secret to my grave . The painting of Mary carries motherly love .,1.8051493e-05
commercialization,Both companies will retain control over the commercialization of their own products . My father considered the commercialization of Christmas to be a sacrilege .,1.0
push,"` Now push hard , ' said the doctor to the woman . The guy hanging around the school is pushing drugs .",0.037711725
face,They climbed the north face of the mountain . Put a big sign on each face of the building that can be seen from the road .,1.0
formula,He gave us a general formula for attacking polynomials . X = \frac -b \pm \sqrtb^2 - 4ac2a is a formula for finding the roots of the quadratic equation ax2 + bx + c = 0 .,3.912525e-17
end,She knotted the end of the thread . The ends justify the means .,0.034135554
tell,"Can you tell whether those flowers are real or silk , from this distance ? Ellen told a story to Helen .",1.7055869e-06
stand,Stand the test of time . There stood on the corner a statue .,9.1827104e-08
be,When will the meeting be ? It is almost eight .,0.9999987
charge,He was arrested on a charge of larceny . The child was a charge of the nanny .,1.0231178e-09
raise,Raise a mutiny . Raise a family .,0.48765698
see,How nice to see you again ! I 'll probably see you at the meeting .,0.99999255
run,The play had a long run on Broadway . The team enjoyed a brief run of victories .,0.9999995
cut,"We had to lose weight , so we cut the sugar from our diet . Cut from one scene to another .",0.037711997
break,Break a circuit . Who broke into my account last night ?,0.00062669284
inventory,An inventory may be necessary to see if anything is missing . They held an inventory every month .,0.99999714
hold,Hold these truths to be self-evident . About a dozen animals were held inside the stockade .,2.2742813e-07
head,This song keeps going through my head . The head of the whole operation .,0.00014595622
authority,"The world 's foremost authority on orangutans . I have the authority to penalise the staff in my department , but not the authority to sack them .",6.617178e-09
cut,The coach cut two players from the team . Wayne cut .,2.5175892e-05
have,What do we have here ? He had an insulin shock after eating three candy bars .,1.0610565e-06
hunger,Hunger for affection . I have a hunger to win .,0.99999505
receive,Receive the incoming radio signals . The community warmly received the refugees .,1.7399547e-05
size,I do n't think we have the red one in your size . He wears a size 13 shoe .,0.99999905
discover,"The story is false , so far as I can discover . I discovered the fleece .",1.0
catch,Catch one 's breath . I caught the hem of my dress in the brambles .,0.037711702
send,"To send a message , or a letter . Every day at two o'clock , he sends his secretary out to buy him a coffee .",1.0
normalize,Normalize relations with China . Normalize the temperature .,0.9999426
buildup,A military buildup in preparation for the invasion . The buildup of leaves blocked the drain pipes .,4.8460814e-05
range,We hiked through the Andes mountain range . The plains lay just beyond the mountain range .,1.0
vermin,He examined the child 's head for vermin . Bring these gypsy vermin to the Palace of Justice .,0.037711706
work,She knows how to work the system . This old radio does n't work anymore .,0.037711702
work,This dough does not work easily . My wife never worked .,2.5243974e-06
have,I have two years left . He had an insulin shock after eating three candy bars .,5.578102e-06
hit,An interesting idea hit her . The ball hit the fence .,2.1814274e-06
check,"I will check up on the car tomorrow . Katie 's sick , so I need to check up on her and see if she needs anything .",1.0
strike,Strike ` z ' on the keyboard . Her comments struck a sour note .,0.99961036
trend,The trend of the stock market . The upward trend of stock-market prices .,0.9999999
libido,"For Freudians , libido means the desire to "" unite and bind "" with objects in the world . The ego as an organ which seeks to synthesize thoughts in the psyche is said to be driven by libido or eros .",1.0
break,My daughter 's fancy wedding is going to break me ! This play will either make or break the playwright .,0.037711732
metric,Convert all the measurements to metric units . It is easier to work in metric .,0.9999944
stuff,The trunk was full of stuff . What is all that stuff on your bedroom floor ?,0.99999416
pull,Pull the string gently . Pull the rope .,0.99996996
know,She does n't know this composer . We know this movie .,0.9999781
